ranking,score_final,roe_score,growth_2006_score,growth_2017_score,ev_ebit_score,symbol,companyName,exchange,sector,industry,returnOnEquityTTM,returnOnEquityTTM_win,returnOnEquityTTM_original,ev_ebit,ev_ebit_win,ev_ebit_original,returnOnInvestedCapitalTTM,revenue_per_share_cagr_2006_ltm,revenue_per_share_cagr_2017_ltm,operating_income_per_share_cagr_2006_ltm,operating_income_per_share_cagr_2017_ltm,revenue_per_share_2006,revenue_per_share_2017,revenue_per_share_ltm,operating_income_per_share_2006,operating_income_per_share_2017,operating_income_per_share_ltm,revenue_2006,revenue_2017,revenue_ltm,operatingIncome_2006,operatingIncome_2017,operatingIncome_ltm,shares_2006,shares_2017,shares_ltm,marketCapTTM,enterpriseValueTTM,ebit_ltm,current_price,trading_currency,fair_value_min,fair_value_max,g_min,g_max,reported_currency
974,0.4891672879872456,0.484082807959783,0.4270971676129233,0.4415179515173907,0.5457947161387694,PHI,PLDT Inc.,NYSE,Communication Services,Telecommunications Services,0.2465643799326673,0.2465643799326673,0.2465643799326673,6.230622757611593,6.230622757611593,6.230622757611593,0.0716295206862523,0.0190180565003534,0.035133928431196,0.0318875935606191,0.2391645435669935,682.1342141463625,740.2070136750568,975.720758767766,257.7009732920347,84.15882426655803,467.8767738496828,127081810100.0,159926000000.0,210953000000.0,48009769150.0,18183000000.0,101156000000.0,186300302.0,216055775.0,216202226.0,286032160733.0479,310852000000.0,49891000000.0,22.68,USD,14.077561320045541,23.712250984117546,0.04332817938583708,0.09526381881562414,PHP
977,0.4889012538913399,0.1833625735942854,0.5569605943323195,0.4371826942426992,0.8138184608128378,WFC-PA,Wells Fargo & Company,NYSE,Financial Services,Banks - Diversified,0.1096035056227232,0.1096035056227232,0.1096035056227232,1.3264132174213918,1.3264132174213918,1.3264132174213918,0.0127959453142551,0.0421922876516047,0.0342703449260279,0.0059284870378168,0.0427796223726404,10.377044800047502,17.378422693898873,22.755319459443683,7.431938960306386,5.947533327685504,8.315285601704563,34953000000.0,87121000000.0,77962000000.0,25033000000.0,29816000000.0,28489000000.0,3368300000.0,5013170731.0,3426100000.0,259243164000.0,30668000000.0,23121000000.0,19.905,USD,35.63389773154362,63.35461137610615,0.04233580040770482,0.09913370454321435,USD
978,0.4889012538913399,0.1833625735942854,0.5569605943323195,0.4371826942426992,0.8138184608128378,WFC-PR,Wells Fargo & Company,NYSE,Financial Services,Banks - Diversified,0.1096035056227232,0.1096035056227232,0.1096035056227232,1.3264132174213918,1.3264132174213918,1.3264132174213918,0.0127959453142551,0.0421922876516047,0.0342703449260279,0.0059284870378168,0.0427796223726404,10.377044800047502,17.378422693898873,22.755319459443683,7.431938960306386,5.947533327685504,8.315285601704563,34953000000.0,87121000000.0,77962000000.0,25033000000.0,29816000000.0,28489000000.0,3368300000.0,5013170731.0,3426100000.0,259243164000.0,30668000000.0,23121000000.0,24.99,USD,35.63389773154362,63.35461137610615,0.04233580040770482,0.09913370454321435,USD
982,0.4889012538913399,0.1833625735942854,0.5569605943323195,0.4371826942426992,0.8138184608128378,WFC-PY,Wells Fargo & Company,NYSE,Financial Services,Banks - Diversified,0.1096035056227232,0.1096035056227232,0.1096035056227232,1.3264132174213918,1.3264132174213918,1.3264132174213918,0.0127959453142551,0.0421922876516047,0.0342703449260279,0.0059284870378168,0.0427796223726404,10.377044800047502,17.378422693898873,22.755319459443683,7.431938960306386,5.947533327685504,8.315285601704563,34953000000.0,87121000000.0,77962000000.0,25033000000.0,29816000000.0,28489000000.0,3368300000.0,5013170731.0,3426100000.0,259243164000.0,30668000000.0,23121000000.0,24.1101,USD,35.63389773154362,63.35461137610615,0.04233580040770482,0.09913370454321435,USD
984,0.4889012538913399,0.1833625735942854,0.5569605943323195,0.4371826942426992,0.8138184608128378,WFC-PQ,Wells Fargo & Company,NYSE,Financial Services,Banks - Diversified,0.1096035056227232,0.1096035056227232,0.1096035056227232,1.3264132174213918,1.3264132174213918,1.3264132174213918,0.0127959453142551,0.0421922876516047,0.0342703449260279,0.0059284870378168,0.0427796223726404,10.377044800047502,17.378422693898873,22.755319459443683,7.431938960306386,5.947533327685504,8.315285601704563,34953000000.0,87121000000.0,77962000000.0,25033000000.0,29816000000.0,28489000000.0,3368300000.0,5013170731.0,3426100000.0,259243164000.0,30668000000.0,23121000000.0,24.99,USD,35.63389773154362,63.35461137610615,0.04233580040770482,0.09913370454321435,USD
983,0.4889012538913399,0.1833625735942854,0.5569605943323195,0.4371826942426992,0.8138184608128378,WFC-PD,Wells Fargo & Company,NYSE,Financial Services,Banks - Diversified,0.1096035056227232,0.1096035056227232,0.1096035056227232,1.3264132174213918,1.3264132174213918,1.3264132174213918,0.0127959453142551,0.0421922876516047,0.0342703449260279,0.0059284870378168,0.0427796223726404,10.377044800047502,17.378422693898873,22.755319459443683,7.431938960306386,5.947533327685504,8.315285601704563,34953000000.0,87121000000.0,77962000000.0,25033000000.0,29816000000.0,28489000000.0,3368300000.0,5013170731.0,3426100000.0,259243164000.0,30668000000.0,23121000000.0,17.9701,USD,35.63389773154362,63.35461137610615,0.04233580040770482,0.09913370454321435,USD
985,0.4889012538913399,0.1833625735942854,0.5569605943323195,0.4371826942426992,0.8138184608128378,WFC-PC,Wells Fargo & Company,NYSE,Financial Services,Banks - Diversified,0.1096035056227232,0.1096035056227232,0.1096035056227232,1.3264132174213918,1.3264132174213918,1.3264132174213918,0.0127959453142551,0.0421922876516047,0.0342703449260279,0.0059284870378168,0.0427796223726404,10.377044800047502,17.378422693898873,22.755319459443683,7.431938960306386,5.947533327685504,8.315285601704563,34953000000.0,87121000000.0,77962000000.0,25033000000.0,29816000000.0,28489000000.0,3368300000.0,5013170731.0,3426100000.0,259243164000.0,30668000000.0,23121000000.0,18.7299,USD,35.63389773154362,63.35461137610615,0.04233580040770482,0.09913370454321435,USD
971,0.4900453217620103,0.3725967908798049,0.2134291509942822,0.3774111956278917,0.7644031308294088,CVGI,"Commercial Vehicle Group, Inc.",NASDAQ,Consumer Cyclical,Auto - Parts,0.1957888729075935,0.1957888729075935,0.1957888729075935,2.230598527685906,2.230598527685906,2.230598527685906,0.8285351308577078,-0.0191111699634531,0.0223638588717258,-0.0588878934725844,0.0415595777089037,43.43770980095504,25.223131387348875,30.105296610169493,4.608481868469576,1.0501970476254092,1.4546004842615012,918751000.0,755231000.0,994679000.0,97474000.0,31445000.0,48060000.0,21151000.0,29942000.0,33040000.0,70596380.0,104537000.0,46865000.0,2.065,USD,5.676439577056345,7.993936300631068,0.01717073123243862,0.058094359466019374,USD
990,0.4880698470510347,0.167860172445018,0.480724344895598,0.4107754864541256,0.8666876904747631,STBA,"S&T Bancorp, Inc.",NASDAQ,Financial Services,Banks - Regional,0.1025430481853079,0.1025430481853079,0.1025430481853079,0.3590295969670837,0.3590295969670837,0.3590295969670837,0.025520591009824,0.0285878686771348,0.0290100275748779,-0.0168528795570699,0.0064196057559011,5.957731265134178,8.09674783675929,10.178117713881631,6.459357738033695,4.4433277465163785,4.676716639631421,153508000.0,281195000.0,389138000.0,166433000.0,154314000.0,178804000.0,25766184.0,34729376.0,38232806.0,1520436926.87,110328000.0,307295000.0,39.26,USD,28.723573270147092,42.05707008922171,0.06833448470102976,0.10206299555040976,USD
989,0.4881773227013865,0.3000238581496823,0.4488883151081037,0.2068889826202252,0.8922793075625247,STLA,Stellantis N.V.,NYSE,Consumer Cyclical,Auto - Manufacturers,0.162736051108201,0.162736051108201,0.162736051108201,-0.1092373202917492,-0.1092373202917492,-0.1092373202917492,0.0943741449535701,0.0229067039961221,-0.0116041760308077,0.087728270660462,0.0845296425154318,40.773045360720936,68.83517319145723,62.69856829742485,1.4977596536273474,3.86721771263838,7.401675411636234,51832000000.0,105730000000.0,189544000000.0,1904000000.0,5940000000.0,22376000000.0,1271232000.0,1535988000.0,3023099333.0,36545496897.43719,-2591000000.0,23719000000.0,12.6488,USD,58.11067494189901,58.11067494189901,0.008873901366348635,0.008873901366348635,EUR
998,0.4877660775151139,0.4632982325453417,0.0,0.0,1.0,NM-PG,Navios Maritime Holdings Inc.,NYSE,Industrials,Marine Shipping,0.237098194104071,0.237098194104071,0.237098194104071,-1064.9676320272572,-2.080274804937688,-1064.9676320272572,0.0814161801883464,-0.0613229459898942,-0.1455684178454681,-0.2456231663551912,-0.1305710441066315,37.5202206418141,39.68760333326877,11.273874995094658,24.3773499664811,0.3526080395661533,0.1151237719597601,205965000.0,463049000.0,255397000.0,133818000.0,4114000.0,2608000.0,5489440.0,11667346.0,22653879.0,69931172.68,625136000.0,-587000.0,5.0,USD,6.900602053301814,9.666300270268684,0.012238758224396518,0.0535099050698801,USD
995,0.4877900660898827,0.3301592350774273,0.0654523079733875,0.5641240207289154,0.7037283049072982,TGNA,TEGNA Inc.,NYSE,Communication Services,Broadcasting,0.1764609924324593,0.1764609924324593,0.1764609924324593,3.3408063583333227,3.3408063583333227,3.3408063583333227,0.0742686714149376,-0.0455177545718235,0.0595570646595082,-0.0448645708121179,0.042533408313486,33.98034090623043,8.827183457258554,14.022226075898148,8.45235682025754,2.5321656686163823,3.533555883118009,8033354000.0,1903026000.0,2910930000.0,1998237000.0,545902000.0,733545000.0,236411813.0,215587000.0,207594000.0,2998162200.0,2605251000.0,779827000.0,18.065,USD,14.657606608914978,19.58621029025917,0.005230505167281879,0.04225710343694086,USD
1000,0.487247804265576,0.1887860014644009,1.0,0.6145830807787075,0.5543117623638707,AKAM,"Akamai Technologies, Inc.",NASDAQ,Technology,Software - Infrastructure,0.1120735669553608,0.1120735669553608,0.1120735669553608,6.074780672044971,6.074780672044971,6.074780672044971,0.0503519955696401,0.1229810764725916,0.0696085124016467,0.1203942758774452,0.1222602630933689,2.7591107627094136,14.589709747607005,24.994557733919088,0.53490468014176,1.8432084696413973,4.637918824995082,428672000.0,2502996000.0,3811920000.0,83106000.0,316219000.0,707329000.0,155365999.0,171558999.0,152510000.0,14829274080.0,4080497000.0,671711000.0,98.11,USD,62.61516750305455,115.56718597486493,0.136990399550587,0.1622182186714537,USD
996,0.4877660775151139,0.4632982325453417,0.0,0.0,1.0,NM-PH,Navios Maritime Holdings Inc.,NYSE,Industrials,Marine Shipping,0.237098194104071,0.237098194104071,0.237098194104071,-1064.9676320272572,-2.080274804937688,-1064.9676320272572,0.0814161801883464,-0.0613229459898942,-0.1455684178454681,-0.2456231663551912,-0.1305710441066315,37.5202206418141,39.68760333326877,11.273874995094658,24.3773499664811,0.3526080395661533,0.1151237719597601,205965000.0,463049000.0,255397000.0,133818000.0,4114000.0,2608000.0,5489440.0,11667346.0,22653879.0,69931172.68,625136000.0,-587000.0,3.27,USD,6.900602053301814,9.666300270268684,0.012238758224396518,0.0535099050698801,USD
981,0.4889012538913399,0.1833625735942854,0.5569605943323195,0.4371826942426992,0.8138184608128378,WFC-PZ,Wells Fargo & Company,NYSE,Financial Services,Banks - Diversified,0.1096035056227232,0.1096035056227232,0.1096035056227232,1.3264132174213918,1.3264132174213918,1.3264132174213918,0.0127959453142551,0.0421922876516047,0.0342703449260279,0.0059284870378168,0.0427796223726404,10.377044800047502,17.378422693898873,22.755319459443683,7.431938960306386,5.947533327685504,8.315285601704563,34953000000.0,87121000000.0,77962000000.0,25033000000.0,29816000000.0,28489000000.0,3368300000.0,5013170731.0,3426100000.0,259243164000.0,30668000000.0,23121000000.0,20.1,USD,35.63389773154362,63.35461137610615,0.04233580040770482,0.09913370454321435,USD
997,0.4877660775151139,0.4632982325453417,0.0,0.0,1.0,NM,Navios Maritime Holdings Inc.,NYSE,Industrials,Marine Shipping,0.237098194104071,0.237098194104071,0.237098194104071,-1064.9676320272572,-2.080274804937688,-1064.9676320272572,0.0814161801883464,-0.0613229459898942,-0.1455684178454681,-0.2456231663551912,-0.1305710441066315,37.5202206418141,39.68760333326877,11.273874995094658,24.3773499664811,0.3526080395661533,0.1151237719597601,205965000.0,463049000.0,255397000.0,133818000.0,4114000.0,2608000.0,5489440.0,11667346.0,22653879.0,69931172.68,625136000.0,-587000.0,2.27,USD,6.900602053301814,9.666300270268684,0.012238758224396518,0.0535099050698801,USD
