ranking,score_final,roic_score,growth_2006_score,growth_2017_score,ev_ebit_score,symbol,companyName,exchange,sector,industry,current_price,fair_value_min,fair_value_max,trading_currency,reported_currency,ey_overall_min,ey_overall_max,ey_q1_min,ey_q1_max,ey_q2_min,ey_q2_max,ey_q3_min,ey_q3_max,ey_q4_min,ey_q4_max,ey_q5_min,ey_q5_max,fair_value_min_unconverted,fair_value_max_unconverted,marketCapTTM,enterpriseValueTTM,returnOnEquityTTM,returnOnInvestedCapitalTTM,returnOnInvestedCapitalTTM_win,returnOnInvestedCapitalTTM_original,ev_ebit,ev_ebit_win,ev_ebit_original,revenue_per_share_cagr_2006_ltm,revenue_per_share_cagr_2006_ltm_win,revenue_per_share_cagr_2006_ltm_original,revenue_per_share_cagr_2017_ltm,revenue_per_share_cagr_2017_ltm_win,revenue_per_share_cagr_2017_ltm_original,operating_income_per_share_cagr_2006_ltm,operating_income_per_share_cagr_2017_ltm,revenue_per_share_2006,revenue_per_share_2017,revenue_per_share_ltm,operating_income_per_share_2006,operating_income_per_share_2017,operating_income_per_share_ltm,revenue_2006,operatingIncome_2006,shares_2006,revenue_2017,operatingIncome_2017,shares_2017,revenue_ltm,operatingIncome_ltm,shares_ltm,netIncome_ltm,incomeTaxExpense_ltm,interestExpense_ltm,ebit_ltm
1220,0.44650,0.20949,0.45102,0.26902,0.81185,M,"Macy's, Inc.",NYSE,Consumer Cyclical,Department Stores,11.38000,2.99950,15.40943,USD,USD,0.00166,0.69678,,,,,,,,,,,2.99950,15.40943,3170172120.00000,7570172120.00000,0.07675,0.05955,0.05955,0.05955,8.61225,8.61225,8.61225,0.02684,0.02684,0.02684,0.00196,0.00196,0.00196,-0.00100,-0.06913,49.94444,81.32613,82.60682,3.40000,5.91683,3.33573,26970000000.00000,1836000000.00000,540000000.00000,24837000000.00000,1807000000.00000,305400000.00000,23006000000,929000000,278500000.00000,582000000,182000000.00000,115000000.00000,879000000.00000
1221,0.44604,0.00160,0.32299,0.34152,1.00000,SMFG,"Sumitomo Mitsui Financial Group, Inc.",NYSE,Financial Services,Banks - Diversified,12.40000,7.98808,14.54364,USD,JPY,0.00021,0.28199,,,,,,,,,,,1175.58136,2140.34493,11685065419440.38867,-27724717580559.61328,0.08779,0.00335,0.00335,0.00335,-4.21535,2.09891,-4.21535,0.00271,0.00271,0.00271,0.01755,0.01755,0.01755,-0.03011,-0.01134,1235.50451,1131.72797,1300.74490,686.67515,420.77779,384.09348,2803986000000.00000,1558414000000.00000,2269506900.00000,4788710000000.00000,1780448000000.00000,4231326000.00000,5118872000000,1511538000000,3935338886.00000,1306080000000,555609000000.00000,4715394000000.00000,6577083000000.00000
1233,0.43959,0.28455,0.19877,0.00000,0.98055,TGI,"Triumph Group, Inc.",NYSE,Industrials,Aerospace & Defense,25.09000,3.74424,78.60081,USD,USD,0.02418,1.94432,,,,,,,,,,,3.74424,78.60081,1942397548.00000,1817459548.00000,2.54849,0.07984,0.07984,0.07984,2.77225,2.77225,2.77225,-0.02070,-0.02070,-0.02070,-0.17056,-0.05589,-0.17056,-0.00029,0.05359,23.88257,71.65485,16.05123,1.76153,1.15386,1.75197,760421000.00000,56087000.00000,31840000.00000,3532799000.00000,56889000.00000,49303000.00000,1242654000,135634000,77418000.00000,560126000,5254000.00000,90210000.00000,655590000.00000
1238,0.43876,0.31432,0.23385,0.19206,0.79862,ETD,Ethan Allen Interiors Inc.,NYSE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",26.62000,9.83038,30.29479,USD,USD,0.01075,0.24516,,,,,,,,,,,9.83038,30.29479,676946600.00000,744631600.00000,0.12788,0.08789,0.08789,0.08789,9.07014,9.07014,9.07014,-0.01409,-0.01409,-0.01409,-0.01459,-0.01459,-0.01459,-0.02214,0.03736,32.11051,27.57993,24.52066,4.29606,2.09365,2.80772,1066390000.00000,142672000.00000,33210000.00000,763385000.00000,57950000.00000,27679000.00000,626650000,71754000,25556000.00000,61189000,20653000.00000,255000.00000,82097000.00000
1250,0.43622,0.30866,0.00000,0.00000,1.00000,SITC-PA,SITE Centers Corp.,NYSE,Real Estate,REIT - Retail,11.40000,1.24112,33.32559,USD,USD,0.00725,7.94444,,,,,,,,,,,1.24112,33.32559,612387072.00000,859165072.00000,0.27893,0.08636,0.08636,0.08636,1.45117,2.09891,1.45117,-0.11522,-0.05816,-0.11522,-0.14845,-0.05589,-0.14845,-0.12375,-0.25264,54.19902,19.15162,5.29517,16.61438,13.87253,1.35025,818098000.00000,250783000.00000,15094331.00000,879447000.00000,637030000.00000,45920250.00000,277467000,70753000,52400000.00000,531824000,761000.00000,59463000.00000,592048000.00000
1251,0.43622,0.30866,0.00000,0.00000,1.00000,SITC,SITE Centers Corp.,NYSE,Real Estate,REIT - Retail,11.68000,1.24112,33.32559,USD,USD,0.00725,7.94444,,,,,,,,,,,1.24112,33.32559,612387072.00000,859165072.00000,0.27893,0.08636,0.08636,0.08636,1.45117,2.09891,1.45117,-0.11522,-0.05816,-0.11522,-0.14845,-0.05589,-0.14845,-0.12375,-0.25264,54.19902,19.15162,5.29517,16.61438,13.87253,1.35025,818098000.00000,250783000.00000,15094331.00000,879447000.00000,637030000.00000,45920250.00000,277467000,70753000,52400000.00000,531824000,761000.00000,59463000.00000,592048000.00000
1256,0.43541,0.03115,0.56007,0.50772,0.75321,ACNB,ACNB Corporation,NASDAQ,Financial Services,Banks - Regional,38.53000,23.48892,38.87269,USD,USD,0.02229,0.16008,,,,,,,,,,,23.48892,38.87269,406210231.00000,632871231.00000,0.10802,0.01134,0.01134,0.01134,10.64186,10.64186,10.64186,0.04739,0.04739,0.04739,0.05329,0.05329,0.05329,-0.01526,0.02529,5.81113,9.24561,14.00639,5.46197,3.33983,4.07845,34751000.00000,32663000.00000,5980078.00000,60501000.00000,21855000.00000,6543756.00000,119103000,34681000,8503473.00000,31846000,8573000.00000,19051000.00000,59470000.00000
1264,0.43222,0.32276,0.31031,0.18797,0.75291,MPX,Marine Products Corporation,NYSE,Consumer Cyclical,Auto - Recreational Vehicles,7.94000,3.34316,8.91553,USD,USD,0.00777,0.15853,,,,,,,,,,,3.34316,8.91553,277594310.00000,225215310.00000,0.13263,0.09017,0.09017,0.09017,10.65251,10.65251,10.65251,0.00032,0.00032,0.00032,-0.01547,-0.01547,-0.01547,-0.02075,-0.07302,6.94812,7.92000,6.99102,0.71595,0.88170,0.48072,261378000.00000,26933000.00000,37618519.00000,267316000.00000,29759000.00000,33752000.00000,236555000,16266000,33837000.00000,17853000,3289000.00000,0.00000,21142000.00000
1270,0.43038,0.21911,0.11934,0.19945,0.89420,TNP,Tsakos Energy Navigation Limited,NYSE,Energy,Oil & Gas Midstream,18.28000,4.00218,24.10036,USD,USD,0.00148,1.23183,,,,,,,,,,,4.00218,24.10036,539362368.00000,1855213368.00000,0.10584,0.06215,0.06215,0.06215,5.76139,5.76139,5.76139,-0.03567,-0.03567,-0.03567,-0.01300,-0.01300,-0.01300,-0.05361,0.12258,56.08181,31.23360,28.12832,26.91561,3.74663,9.44885,427654000.00000,205246000.00000,7625538.00000,529182000.00000,63478000.00000,16942714.00000,829943000,278794000,29505603.00000,170916000,46452000.00000,104640000.00000,322008000.00000
1277,0.42869,0.18027,0.00000,0.50107,0.74002,CPE,Callon Petroleum Company,NYSE,Energy,Oil & Gas Exploration & Production,35.76000,1.22174,42.10729,USD,USD,0.00465,5.00104,,,,,,,,,,,1.22174,42.10729,2378336808.00000,4293666808.00000,0.04754,0.05165,0.05165,0.05165,11.09850,11.09850,11.09850,-0.06090,-0.05816,-0.06090,0.05186,0.05186,0.05186,-0.11283,-0.07460,89.92008,18.18495,27.25047,36.70597,7.01875,3.77467,182268000.00000,74403000.00000,2027000.00000,366474000.00000,141446000.00000,20152600.00000,1832785000,253873000,67257000.00000,401201000,-190826000.00000,176494000.00000,386869000.00000
1283,0.42757,0.22643,0.14343,0.06064,0.97329,ENELAM.SN,Enel Américas S.A.,SGO,Utilities,Regulated Electric,90.01000,30.67327,209.14326,CLP,USD,0.00692,0.77277,,,,,,,,,,,0.03132,0.21352,9858465812.99440,12118868812.99440,0.16982,0.06413,0.06413,0.06413,3.02362,3.02362,3.02362,-0.03113,-0.03113,-0.03113,-0.04285,-0.04285,-0.04285,-0.05395,-0.07601,0.21448,0.16694,0.11760,0.05886,0.03862,0.02052,7309297609.00000,2005783734.00000,34079024918.00000,9591000000.00000,2219000000.00000,57452641516.00000,12615912000,2201449000,107279890000.00000,2589133000,343611000.00000,1075326000.00000,4008070000.00000
1284,0.42749,0.12004,0.52844,0.35700,0.75914,SJW,SJW Group,NYSE,Utilities,Regulated Water,53.50000,10.13103,55.33308,USD,USD,0.00099,0.28230,,,,,,,,,,,10.13103,55.33308,1826880550.00000,1819414550.00000,0.07207,0.03537,0.03537,0.03537,10.43679,10.43679,10.43679,0.04143,0.04143,0.04143,0.02088,0.02088,0.02088,0.03688,0.00809,10.35473,18.98014,22.39233,2.56360,4.78272,5.10123,189238000.00000,46851000.00000,18275505.00000,389225000.00000,98079000.00000,20506960.00000,748439000,170503000,33423902.00000,93967000,8970000.00000,71390000.00000,174327000.00000
1286,0.42702,0.21071,0.38342,0.52520,0.58343,BC-PC,Brunswick Corporation 6.375% No,NYSE,,,22.60000,3.78719,23.68031,USD,USD,0.00374,0.54922,,,,,,,,,,,3.78719,23.68031,3076552764.00000,5319252764.00000,0.04803,0.05988,0.05988,0.05988,16.51942,16.51942,16.51942,0.01410,0.01410,0.01410,0.05705,0.05705,0.05705,0.01588,0.02657,60.26596,50.44743,78.63514,3.62979,3.96980,4.89640,5665000000.00000,341200000.00000,94000000.00000,4510000000.00000,354900000.00000,89400000.00000,5237100000,326100000,66600000.00000,141400000,54000000.00000,126600000.00000,322000000.00000
1287,0.42702,0.21071,0.38342,0.52520,0.58343,BC-PA,Brunswick Corporation 6.500% Se,NYSE,Consumer Cyclical,Auto - Parts,23.23000,3.78719,23.68031,USD,USD,0.00374,0.54922,,,,,,,,,,,3.78719,23.68031,3076552764.00000,5319252764.00000,0.04803,0.05988,0.05988,0.05988,16.51942,16.51942,16.51942,0.01410,0.01410,0.01410,0.05705,0.05705,0.05705,0.01588,0.02657,60.26596,50.44743,78.63514,3.62979,3.96980,4.89640,5665000000.00000,341200000.00000,94000000.00000,4510000000.00000,354900000.00000,89400000.00000,5237100000,326100000,66600000.00000,141400000,54000000.00000,126600000.00000,322000000.00000
1290,0.42629,0.02350,0.00000,0.44052,0.93380,C-PK,Citigroup Inc.,NYSE,Financial Services,Banks - Diversified,24.99000,5.50916,50.60513,USD,USD,0.00286,1.06731,,,,,,,,,,,5.50916,50.60513,109544822400.00000,374062822400.00000,0.06093,0.00927,0.00927,0.00927,4.39056,4.39056,4.39056,-0.07975,-0.05816,-0.07975,0.03884,0.03884,0.03884,0.33378,0.05516,176.63536,26.84603,36.41465,0.05525,8.55735,13.14876,86327000000.00000,27000000.00000,488730000.00000,72444000000.00000,23092000000.00000,2698500000.00000,78123000000,28209000000,2145373062.00000,12682000000,4211000000.00000,68304000000.00000,85197000000.00000
1291,0.42629,0.02350,0.00000,0.44052,0.93380,C-PN,Citigroup Capital XIII TR PFD SECS,NYSE,Financial Services,Asset Management,29.91000,5.50916,50.60513,USD,USD,0.00286,1.06731,,,,,,,,,,,5.50916,50.60513,109544822400.00000,374062822400.00000,0.06093,0.00927,0.00927,0.00927,4.39056,4.39056,4.39056,-0.07975,-0.05816,-0.07975,0.03884,0.03884,0.03884,0.33378,0.05516,176.63536,26.84603,36.41465,0.05525,8.55735,13.14876,86327000000.00000,27000000.00000,488730000.00000,72444000000.00000,23092000000.00000,2698500000.00000,78123000000,28209000000,2145373062.00000,12682000000,4211000000.00000,68304000000.00000,85197000000.00000
1292,0.42629,0.02350,0.00000,0.44052,0.93380,C-PJ,Citigroup Inc.,NYSE,Financial Services,Banks - Diversified,25.08000,5.50916,50.60513,USD,USD,0.00286,1.06731,,,,,,,,,,,5.50916,50.60513,109544822400.00000,374062822400.00000,0.06093,0.00927,0.00927,0.00927,4.39056,4.39056,4.39056,-0.07975,-0.05816,-0.07975,0.03884,0.03884,0.03884,0.33378,0.05516,176.63536,26.84603,36.41465,0.05525,8.55735,13.14876,86327000000.00000,27000000.00000,488730000.00000,72444000000.00000,23092000000.00000,2698500000.00000,78123000000,28209000000,2145373062.00000,12682000000,4211000000.00000,68304000000.00000,85197000000.00000
1303,0.42319,0.14172,0.33525,0.27437,0.83705,GOLD,Barrick Gold Corporation,NYSE,Basic Materials,Gold,17.67000,4.10965,18.30572,USD,USD,0.01473,0.29930,,,,,,,,,,,4.10965,18.30572,30452654700.00000,31634654700.00000,0.09011,0.04123,0.04123,0.04123,7.73989,7.73989,7.73989,0.00502,0.00502,0.00502,0.00311,0.00311,0.00311,-0.00892,-0.02751,6.69422,7.18182,7.36234,1.91162,2.01544,1.61237,5636535325.00000,1609580222.00000,842000000.00000,8374000000.00000,2350000000.00000,1166000000.00000,12895135325,2824069653,1751500000.00000,2144000000,1519222742.00000,424000000.00000,4087222742.00000
1306,0.42248,0.23808,0.49103,0.24195,0.72014,CHS,"Chico's FAS, Inc.",NYSE,Consumer Cyclical,Apparel - Retail,7.59000,2.78226,13.90962,USD,USD,0.00402,0.33426,,,,,,,,,,,2.78226,13.90962,937038630.00000,1382970630.00000,0.15364,0.06728,0.06728,0.06728,11.78692,11.78692,11.78692,0.03438,0.03438,0.03438,-0.00386,-0.00386,-0.00386,-0.01908,-0.02039,9.28783,18.20936,17.65529,1.41619,1.15820,0.98220,1646482000.00000,251053000.00000,177273000.00000,2282379000.00000,145170000.00000,125341000.00000,2109048000,117331000,119457000.00000,111757000,3300000.00000,2274000.00000,117331000.00000
1307,0.42223,0.00000,0.59784,0.40076,0.81271,AFGC,"American Financial Group, Inc.",NYSE,Financial Services,Insurance - Property & Casualty,18.98000,27.98421,89.58502,USD,USD,0.00483,0.37807,,,,,,,,,,,27.98421,89.58502,10229859601.00000,10298859601.00000,0.19935,0.00000,0.00292,0.00000,8.58238,8.58238,8.58238,0.05451,0.05451,0.05451,0.03029,0.03029,0.03029,0.05767,0.02751,36.01780,77.76793,98.73659,3.91441,9.14184,11.35876,4250100000.00000,461900000.00000,118000000.00000,6865000000.00000,807000000.00000,88275460.00000,8284000000,953000000,83900000.00000,887000000,237000000.00000,76000000.00000,1200000000.00000
1309,0.42223,0.00000,0.59784,0.40076,0.81271,AFGD,"American Financial Group, Inc.",NYSE,Financial Services,Insurance - Property & Casualty,20.69000,27.98421,89.58502,USD,USD,0.00483,0.37807,,,,,,,,,,,27.98421,89.58502,10229859601.00000,10298859601.00000,0.19935,0.00000,0.00292,0.00000,8.58238,8.58238,8.58238,0.05451,0.05451,0.05451,0.03029,0.03029,0.03029,0.05767,0.02751,36.01780,77.76793,98.73659,3.91441,9.14184,11.35876,4250100000.00000,461900000.00000,118000000.00000,6865000000.00000,807000000.00000,88275460.00000,8284000000,953000000,83900000.00000,887000000,237000000.00000,76000000.00000,1200000000.00000
1310,0.42223,0.00000,0.59784,0.40076,0.81271,AFGB,"American Financial Group, Inc.",NYSE,Financial Services,Insurance - Property & Casualty,21.53000,27.98421,89.58502,USD,USD,0.00483,0.37807,,,,,,,,,,,27.98421,89.58502,10229859601.00000,10298859601.00000,0.19935,0.00000,0.00292,0.00000,8.58238,8.58238,8.58238,0.05451,0.05451,0.05451,0.03029,0.03029,0.03029,0.05767,0.02751,36.01780,77.76793,98.73659,3.91441,9.14184,11.35876,4250100000.00000,461900000.00000,118000000.00000,6865000000.00000,807000000.00000,88275460.00000,8284000000,953000000,83900000.00000,887000000,237000000.00000,76000000.00000,1200000000.00000
1311,0.42223,0.00000,0.59784,0.40076,0.81271,AFGE,"American Financial Group, Inc.",NYSE,Financial Services,Insurance - Property & Casualty,17.43000,27.98421,89.58502,USD,USD,0.00483,0.37807,,,,,,,,,,,27.98421,89.58502,10229859601.00000,10298859601.00000,0.19935,0.00000,0.00292,0.00000,8.58238,8.58238,8.58238,0.05451,0.05451,0.05451,0.03029,0.03029,0.03029,0.05767,0.02751,36.01780,77.76793,98.73659,3.91441,9.14184,11.35876,4250100000.00000,461900000.00000,118000000.00000,6865000000.00000,807000000.00000,88275460.00000,8284000000,953000000,83900000.00000,887000000,237000000.00000,76000000.00000,1200000000.00000
1312,0.42213,0.13961,0.59965,0.46182,0.62775,RCI,Rogers Communications Inc.,NYSE,Communication Services,Telecommunications Services,25.82000,21.91527,34.09992,USD,CAD,0.00423,0.10418,,,,,,,,,,,31.19611,48.54081,20263196809.18683,66998196809.18683,0.16170,0.04066,0.04066,0.04066,14.98506,14.98506,14.98506,0.05485,0.05485,0.05485,0.04342,0.04342,0.04342,0.06361,0.01041,13.98860,27.46214,38.58427,2.07186,6.15534,6.68727,8838000000.00000,1309000000.00000,631800000.00000,14143000000.00000,3170000000.00000,515000000.00000,20604000000,3571000000,534000000.00000,1734000000,572000000.00000,2165000000.00000,4471000000.00000
1317,0.42158,0.00000,0.37812,0.36812,0.89391,MCY,Mercury General Corporation,NYSE,Financial Services,Insurance - Property & Casualty,50.26000,16.38864,61.06835,USD,USD,0.00011,0.40466,,,,,,,,,,,16.38864,61.06835,2783831036.00000,2783684907.00000,0.28650,-1.45267,0.00292,-1.45267,5.77133,5.77133,5.77133,0.01310,0.01310,0.01310,0.02327,0.02327,0.02327,0.01912,0.12462,57.97102,61.75360,74.23199,5.88336,3.29476,8.43113,3168743000.00000,321589000.00000,54660814.00000,3415962000.00000,182253000.00000,55316000.00000,4110819180,466899000,55378000.00000,366987068,84517431.00000,30825000.00000,482329499.00000
1331,0.41606,0.16443,0.98031,0.62514,0.36272,AKAM,"Akamai Technologies, Inc.",NASDAQ,Technology,Software - Infrastructure,73.69000,6.78911,90.05663,USD,USD,0.00694,0.49049,,,,,,,,,,,6.78911,90.05663,10767214350.00000,14884112350.00000,0.10596,0.04737,0.04737,0.04737,24.15954,24.15954,24.15954,0.12659,0.12659,0.12659,0.07854,0.07854,0.07854,0.10475,0.08623,2.75911,14.50833,26.56528,0.53490,1.83196,3.55039,428672000.00000,83106000.00000,155365999.00000,2489035000.00000,314289000.00000,171558999.00000,3991168000,533411000,150240000.00000,504918000,82095000.00000,29063000.00000,616076000.00000
1336,0.41458,0.01588,0.84389,0.00000,1.00000,ADX,"Adams Diversified Equity Fund, Inc.",NYSE,Financial Services,Asset Management,17.43000,6.85214,18.29514,USD,USD,0.04144,1.33389,,,,,,,,,,,6.85214,18.29514,2049279960.00000,2049206038.00000,0.19624,0.00721,0.00721,0.00721,1.85871,2.09891,1.85871,0.10088,0.10088,0.10088,-0.08640,-0.05589,-0.08640,0.17864,0.03974,0.30205,3.86453,1.87556,0.22674,3.77000,5.14914,26230000.00000,19690000.00000,86840000.00000,382900585.00000,373534398.00000,99080742.00000,208406847,572158863,111117413.00000,1102488616,4.57000,0.00000,1102488620.57000
1344,0.41292,0.22810,0.32357,0.28009,0.71885,VZ,Verizon Communications Inc.,NYSE,Communication Services,Telecommunications Services,43.03000,12.02191,46.91974,USD,USD,0.01233,0.34520,,,,,,,,,,,12.02191,46.91974,181143391000.00000,345306391000.00000,0.18138,0.06458,0.06458,0.06458,11.83164,11.83164,11.83164,0.00282,0.00282,0.00282,0.00434,0.00434,0.00434,0.02087,0.00156,30.28228,30.86043,31.94785,4.59238,6.71523,6.79924,88182000000.00000,13373000000.00000,2912000000.00000,126034000000.00000,27425000000.00000,4084000000.00000,134788000000,28686000000,4219000000.00000,17506000000,5030000000.00000,6649000000.00000,29185000000.00000
1352,0.41073,0.25547,0.74265,0.52414,0.39358,CAKE,The Cheesecake Factory Incorporated,NASDAQ,Consumer Cyclical,Restaurants,45.68000,28.30173,60.88135,USD,USD,0.00424,0.11625,,,,,,,,,,,28.30173,60.88135,2359052240.00000,4183096240.00000,0.40558,0.07198,0.07198,0.07198,23.09138,23.09138,23.09138,0.08180,0.08180,0.08180,0.05682,0.05682,0.05682,0.05936,0.02880,16.82410,48.16753,74.94819,1.36659,3.25687,4.08743,1315325000.00000,106841000.00000,78181000.00000,2260502000.00000,152845000.00000,46930000.00000,3581699000,195334000,47789000.00000,156783000,14264000.00000,10107000.00000,181154000.00000
1361,0.40702,0.13658,0.45240,0.27934,0.75842,COLBUN.SN,Colbún S.A.,SGO,Utilities,Regulated Electric,131.00000,16.41373,196.93947,CLP,USD,0.00059,0.85334,,,,,,,,,,,0.01676,0.20107,2345300506.82400,4075837506.82400,0.08147,0.03984,0.03984,0.03984,10.46181,10.46181,10.46181,0.02710,0.02710,0.02710,0.00418,0.00418,0.00418,-0.01195,-0.01037,0.05407,0.08692,0.08987,0.02531,0.02189,0.02014,805200069.00000,376825076.00000,14890738606.00000,1524304000.00000,383837000.00000,17536167720.00000,1575984000,353138000,17536167720.00000,252457000,87578000.00000,49557000.00000,389592000.00000
1363,0.40667,0.00000,0.00000,0.56078,0.81063,AB,AllianceBernstein Holding L.P.,NYSE,Financial Services,Asset Management,36.17000,27.15265,46.58573,USD,USD,0.00009,0.13627,,,,,,,,,,,27.15265,46.58573,3997870100.00000,3997870100.00000,0.20448,0.00000,0.00292,0.00000,8.65435,8.65435,8.65435,-0.12303,-0.05816,-0.12303,0.06470,0.06470,0.06470,-0.06794,-0.09660,49.07489,2.45314,4.05069,13.79721,8.16938,3.62438,4138240000.00000,1163450000.00000,84325000.00000,232393000.00000,773910000.00000,94733000.00000,461949000,413331724,114042000.00000,423374000,38575000.00000,0.00000,461949000.00000
1374,0.40211,0.00000,0.76419,0.00000,1.00000,EOS,Eaton Vance Enhanced Equity Income Fund II,NYSE,Financial Services,Asset Management - Income,18.94000,13.42128,29.43481,USD,USD,0.04903,0.79352,,,,,,,,,,,13.42128,29.43481,993130264.00000,993130264.00000,0.23080,0.00000,0.00292,0.00000,1.78304,2.09891,1.78304,0.08586,0.08586,0.08586,-0.06094,-0.05589,-0.06094,0.22188,0.13935,0.40143,3.17501,1.91990,0.19924,3.16000,8.97318,19120000.00000,9490000.00000,47630000.00000,151162859.00000,150448388.00000,47610249.00000,100696638,470634323,52449022.00000,556988568,5.34650,0.00000,556988573.34650
1390,0.39871,0.28710,0.29672,0.08343,0.76800,CLB,Core Laboratories N.V.,NYSE,Energy,Oil & Gas Equipment & Services,12.02000,5.52866,15.72855,USD,USD,0.00272,0.11914,,,,,,,,,,,5.52866,15.72855,561360444.00000,585546444.00000,0.12804,0.08053,0.08053,0.08053,10.13004,10.13004,10.13004,-0.00224,-0.00224,-0.00224,-0.03795,-0.03795,-0.03795,-0.03727,-0.09039,11.44192,14.94370,10.96536,2.45572,2.54660,1.19339,575689000.00000,123557000.00000,50314000.00000,659809000.00000,112440000.00000,44153000.00000,523848000,57012000,47773000.00000,31400000,14034000.00000,12369000.00000,57803000.00000
1392,0.39850,0.13780,0.31137,0.35110,0.71734,DUKB,Duke Energy Corporation 5.625%,NYSE,Utilities,Regulated Electric,23.95000,26.12707,84.04596,USD,USD,0.00657,0.22314,,,,,,,,,,,26.12707,84.04596,92411226460.00000,100987226460.00000,0.09116,0.04017,0.04017,0.04017,11.88365,11.88365,11.88365,0.00052,0.00052,0.00052,0.01961,0.01961,0.01961,0.02114,0.02758,38.93337,33.66429,39.32254,6.90001,8.25857,10.26684,15184000000.00000,2691000000.00000,389999610.00000,23565000000.00000,5781000000.00000,700000000.00000,30357000000,7926000000,772000000.00000,4524000000,590000000.00000,3384000000.00000,8498000000.00000
1393,0.39850,0.13780,0.31137,0.35110,0.71734,DUK-PA,Duke Energy Corporation,NYSE,Utilities,Regulated Electric,24.67000,26.12707,84.04596,USD,USD,0.00657,0.22314,,,,,,,,,,,26.12707,84.04596,92411226460.00000,100987226460.00000,0.09116,0.04017,0.04017,0.04017,11.88365,11.88365,11.88365,0.00052,0.00052,0.00052,0.01961,0.01961,0.01961,0.02114,0.02758,38.93337,33.66429,39.32254,6.90001,8.25857,10.26684,15184000000.00000,2691000000.00000,389999610.00000,23565000000.00000,5781000000.00000,700000000.00000,30357000000,7926000000,772000000.00000,4524000000,590000000.00000,3384000000.00000,8498000000.00000
1396,0.39631,0.25776,0.55035,0.51628,0.40570,SWM,"Schweitzer-Mauduit International, Inc.",NYSE,Basic Materials,"Paper, Lumber & Forest Products",23.41000,9.32949,27.19104,USD,USD,0.00574,0.22961,,,,,,,,,,,9.32949,27.19104,1286971773.00000,2482571773.00000,0.12389,0.07260,0.07260,0.07260,22.67189,22.67189,22.67189,0.04556,0.04556,0.04556,0.05513,0.05513,0.05513,0.16801,-0.02711,21.28171,32.29838,49.61530,0.17215,4.10102,3.29156,655200000.00000,5300000.00000,30787000.00000,982100000.00000,124700000.00000,30407100.00000,1558600000,103400000,31413700.00000,66500000,-14700000.00000,57700000.00000,109500000.00000
